alpha,beta,chain
-0.17731051,-0.008564387,chain_3
-0.17690368,-0.008345129,chain_3
-0.20667246,-0.009678006,chain_3
-0.19955261,-0.008657718,chain_3
-0.20474258,-0.005397701,chain_3
-0.20474258,-0.005397701,chain_3
-0.2063784,-0.0046276883,chain_3
-0.20410211,-0.009302765,chain_3
-0.20525858,-0.007440868,chain_3
-0.18367365,-0.008971227,chain_3
-0.19996856,-0.0062848693,chain_3
-0.20411532,-0.006604856,chain_3
-0.18920602,-0.006050557,chain_3
-0.19350065,-0.010232015,chain_3
-0.19348955,-0.011601955,chain_3
-0.18977022,-0.006911064,chain_3
-0.19201599,-0.008945429,chain_3
-0.19511312,-0.007409503,chain_3
-0.1972397,-0.008991241,chain_3
-0.19761117,-0.00963146,chain_3
-0.18785346,-0.0052357353,chain_3
-0.18879649,-0.003043807,chain_3
-0.18548192,-0.0047866404,chain_3
-0.18644999,-0.00879463,chain_3
-0.18014552,-0.0090754945,chain_3
-0.18272214,-0.009408246,chain_3
-0.187887,-0.008620305,chain_3
-0.19632982,-0.007817684,chain_3
-0.18903501,-0.010173338,chain_3
-0.18557282,-0.004989258,chain_3
-0.18113318,-0.008388043,chain_3
-0.1948329,-0.007893623,chain_3
-0.20754135,-0.0074455854,chain_3
-0.19397882,-0.00752612,chain_3
-0.1813701,-0.005441108,chain_3
-0.1802147,-0.010090903,chain_3
-0.18188117,-0.0074431747,chain_3
-0.18188117,-0.0074431747,chain_3
-0.18111366,-0.007121177,chain_3
-0.19221088,-0.008935478,chain_3
-0.19881676,-0.012165126,chain_3
-0.19001183,-0.007430024,chain_3
-0.20521235,-0.0061406447,chain_3
-0.19627976,-0.0065872874,chain_3
-0.19058076,-0.006544552,chain_3
-0.17456794,-0.006493416,chain_3
-0.18403316,-0.007117793,chain_3
-0.1982209,-0.0066249873,chain_3
-0.20743808,-0.0059378254,chain_3
-0.17927901,-0.0099564735,chain_3
-0.19130914,-0.009623239,chain_3
-0.19496118,-0.008638291,chain_3
-0.20112637,-0.005741136,chain_3
-0.2037516,-0.008200525,chain_3
-0.18532072,-0.010250918,chain_3
-0.19413924,-0.0060369424,chain_3
-0.19177811,-0.007990512,chain_3
-0.20120987,-0.0078652,chain_3
-0.19379763,-0.00693335,chain_3
-0.19826165,-0.0066082138,chain_3
-0.20503607,-0.009093532,chain_3
-0.19921933,-0.005225205,chain_3
-0.202354,-0.008852276,chain_3
-0.1924494,-0.0053306576,chain_3
-0.18716842,-0.008255005,chain_3
-0.1869877,-0.0062932116,chain_3
-0.19607453,-0.007453582,chain_3
-0.19564691,-0.009725841,chain_3
-0.19992974,-0.0076941103,chain_3
-0.19153655,-0.006021905,chain_3
-0.19470304,-0.0077448,chain_3
-0.18525131,-0.008335556,chain_3
-0.1969556,-0.0062816506,chain_3
-0.20180978,-0.0058143237,chain_3
-0.20166437,-0.008729746,chain_3
-0.20210227,-0.0039761877,chain_3
-0.20336038,-0.006591987,chain_3
-0.20499004,-0.006841723,chain_3
-0.20802082,-0.0063289152,chain_3
-0.19076969,-0.008330458,chain_3
-0.19834605,-0.011704208,chain_3
-0.19903383,-0.007793487,chain_3
-0.18752599,-0.005053957,chain_3
-0.19695376,-0.007836912,chain_3
-0.19807993,-0.0066574374,chain_3
-0.2049897,-0.0074537336,chain_3
-0.2049897,-0.0074537336,chain_3
-0.2139428,-0.0063880514,chain_3
-0.20208427,-0.0059731025,chain_3
-0.19974826,-0.004614669,chain_3
-0.19571818,-0.010678148,chain_3
-0.19977991,-0.010039251,chain_3
-0.20322981,-0.008232653,chain_3
-0.20402044,-0.00936028,chain_3
-0.20065352,-0.011426993,chain_3
-0.19711488,-0.012771051,chain_3
-0.1970562,-0.007602497,chain_3
-0.17999704,-0.0072906427,chain_3
-0.19229509,-0.0058876835,chain_3
-0.20710744,-0.0099354815,chain_3
-0.20082416,-0.0053234133,chain_3
-0.20545995,-0.009973155,chain_3
-0.1960303,-0.010622219,chain_3
-0.20448355,-0.0048803664,chain_3
-0.20487323,-0.008581737,chain_3
-0.20225437,-0.013400188,chain_3
-0.21972418,-0.0040799803,chain_3
-0.21473856,-0.008121496,chain_3
-0.1868403,-0.0068352176,chain_3
-0.19112152,-0.006530496,chain_3
-0.20317018,-0.007044171,chain_3
-0.20023775,-0.002847752,chain_3
-0.19541,-0.0048973425,chain_3
-0.19493894,-0.009737923,chain_3
-0.1936932,-0.004657513,chain_3
-0.19499718,-0.0081954505,chain_3
-0.19296174,-0.005521786,chain_3
-0.19296174,-0.005521786,chain_3
-0.18742894,-0.009628493,chain_3
-0.19579291,-0.0057750745,chain_3
-0.18598275,-0.0063222917,chain_3
-0.18606009,-0.0041015428,chain_3
-0.18311708,-0.0148853455,chain_3
-0.18057945,-0.014036325,chain_3
-0.1772602,-0.0036556125,chain_3
-0.18071595,-0.010049096,chain_3
-0.18349873,-0.005901641,chain_3
-0.19958307,-0.008099452,chain_3
-0.21083641,-0.004317618,chain_3
-0.20726179,-0.008606903,chain_3
-0.21108362,-0.0046196934,chain_3
-0.21344505,-0.009936091,chain_3
-0.20079148,-0.0035209926,chain_3
-0.20016886,-0.0056149075,chain_3
-0.21105698,-0.0049438267,chain_3
-0.21272276,-0.008375639,chain_3
-0.19876622,-0.006771002,chain_3
-0.18575568,-0.006895623,chain_3
-0.19075699,-0.0064024013,chain_3
-0.1939902,-0.0087183975,chain_3
-0.1899783,-0.006434831,chain_3
-0.17423959,-0.003888308,chain_3
-0.1872483,-0.012140746,chain_3
-0.19032767,-0.014136196,chain_3
-0.19457333,-0.0057147453,chain_3
-0.18945242,-0.006572899,chain_3
-0.18570116,-0.008305571,chain_3
-0.19523337,-0.0061963177,chain_3
-0.19523337,-0.0061963177,chain_3
-0.18768732,-0.012511819,chain_3
-0.19325553,-0.008020299,chain_3
-0.20024154,-0.0077130906,chain_3
-0.19233543,-0.0051557557,chain_3
-0.19219045,-0.008989704,chain_3
-0.19219045,-0.008989704,chain_3
-0.2091926,-0.008111319,chain_3
-0.17812303,-0.0074441973,chain_3
-0.18403247,-0.007140892,chain_3
-0.17749569,-0.006661012,chain_3
-0.17658941,-0.0032162552,chain_3
-0.1771085,-0.0045530675,chain_3
-0.17014202,-0.011678953,chain_3
-0.19281164,-0.003980516,chain_3
-0.20073743,-0.012254737,chain_3
-0.18489908,-0.002592489,chain_3
-0.1887307,-0.011343116,chain_3
-0.18517412,-0.009158493,chain_3
-0.19447477,-0.00522501,chain_3
-0.19447477,-0.00522501,chain_3
-0.18302287,-0.008822103,chain_3
-0.19605212,-0.009731586,chain_3
-0.19342794,-0.007317376,chain_3
-0.1829785,-0.006748258,chain_3
-0.17962013,-0.0063306047,chain_3
-0.17962013,-0.0063306047,chain_3
-0.18237184,-0.008443695,chain_3
-0.19971238,-0.007962369,chain_3
-0.19652964,-0.004708888,chain_3
-0.19118646,-0.008475168,chain_3
-0.19816822,-0.0047044675,chain_3
-0.19040051,-0.005464935,chain_3
-0.19621906,-0.010459865,chain_3
-0.18905117,-0.0060313703,chain_3
-0.19487287,-0.009526504,chain_3
-0.18578255,-0.005519704,chain_3
-0.20148644,-0.008694671,chain_3
-0.2069814,-0.010548915,chain_3
-0.1976815,-0.0045963954,chain_3
-0.20269197,-0.005642387,chain_3
-0.20772998,-0.006029582,chain_3
-0.1960264,-0.007823164,chain_3
-0.19429274,-0.008178251,chain_3
-0.19262809,-0.0048571676,chain_3
-0.1915964,-0.00830483,chain_3
-0.1876347,-0.0033712336,chain_3
-0.19370823,-0.0061017526,chain_3
-0.19370823,-0.0061017526,chain_3
-0.18313128,-0.010059991,chain_3
-0.19211031,-0.007120095,chain_3
-0.18264043,-0.007706604,chain_3
-0.18187511,-0.007115561,chain_3
-0.18512976,-0.0075717275,chain_3
-0.17630246,-0.0070439614,chain_3
-0.17305659,-0.0074948547,chain_3
-0.17089702,-0.0066841017,chain_3
-0.17560634,-0.010016589,chain_3
-0.17463869,-0.010844389,chain_3
-0.18609439,-0.005873841,chain_3
-0.19421878,-0.009386132,chain_3
-0.18125534,-0.0062702736,chain_3
-0.1804836,-0.008879784,chain_3
-0.19295879,-0.0043590683,chain_3
-0.19082367,-0.005625812,chain_3
-0.18777871,-0.011264868,chain_3
-0.18826918,-0.00443484,chain_3
-0.19360815,-0.008372162,chain_3
-0.18641093,-0.0069258115,chain_3
-0.1858791,-0.0073222015,chain_3
-0.18608315,-0.008855686,chain_3
-0.1813307,-0.006834156,chain_3
-0.18577221,-0.0034870778,chain_3
-0.18540847,-0.0094659515,chain_3
-0.18590742,-0.013974389,chain_3
-0.19784373,-0.0072692027,chain_3
-0.1974575,-0.005928559,chain_3
-0.19023034,-0.0107801575,chain_3
-0.20172893,-0.007850181,chain_3
-0.20217451,-0.008749498,chain_3
-0.1896867,-0.005839999,chain_3
-0.19565967,-0.0069619166,chain_3
-0.1890456,-0.013995714,chain_3
-0.18598095,-0.008535684,chain_3
-0.1801261,-0.00856832,chain_3
-0.18406424,-0.0063230363,chain_3
-0.18737917,-0.0069929,chain_3
-0.19666155,-0.007502456,chain_3
-0.17600603,-0.0080223605,chain_3
-0.17708382,-0.008052045,chain_3
-0.20186076,-0.0048241382,chain_3
-0.20811464,-0.005780433,chain_3
-0.20167972,-0.006675127,chain_3
-0.19693159,-0.014331061,chain_3
-0.19645727,-0.012374814,chain_3
-0.1933096,-0.0035100095,chain_3
-0.19742292,-0.0091521945,chain_3
-0.19902684,-0.0051355977,chain_3
-0.20528993,-0.009364843,chain_3
-0.19582145,-0.009208155,chain_3
-0.19967057,-0.0047815787,chain_3
-0.1716316,-0.0126552405,chain_3
-0.18018574,-0.015457303,chain_3
-0.17973539,-0.013861231,chain_3
-0.17683865,-0.011990856,chain_3
-0.1925223,-0.0067638573,chain_3
-0.18814488,-0.007023303,chain_3
-0.19986242,-0.00741312,chain_3
-0.19263387,-0.007903036,chain_3
-0.19278286,-0.0045233313,chain_3
-0.1835233,-0.0050366684,chain_3
-0.19248846,-0.00789841,chain_3
-0.20182872,-0.009691631,chain_3
-0.1910722,-0.007631094,chain_3
-0.18686709,-0.0107800495,chain_3
-0.19875932,-0.006617591,chain_3
-0.20138286,-0.0046404134,chain_3
-0.18816264,-0.010522352,chain_3
-0.18994352,-0.005405412,chain_3
-0.19438691,-0.006492287,chain_3
-0.19593841,-0.00526297,chain_3
-0.18404947,-0.006607609,chain_3
-0.18648107,-0.008851506,chain_3
-0.19090617,-0.0059718,chain_3
-0.2040971,-0.004965905,chain_3
-0.18320657,-0.008153766,chain_3
-0.17552291,-0.008485673,chain_3
-0.18151242,-0.006006144,chain_3
-0.17941666,-0.007231604,chain_3
-0.18357387,-0.0059550386,chain_3
-0.18318677,-0.009874699,chain_3
-0.18261868,-0.00902221,chain_3
-0.1806182,-0.005067244,chain_3
-0.17578873,-0.008574998,chain_3
-0.17823775,-0.0053139874,chain_3
-0.18713005,-0.0077845585,chain_3
-0.1899498,-0.005586555,chain_3
-0.19197235,-0.007867536,chain_3
-0.19897622,-0.0051635103,chain_3
-0.1970547,-0.009919034,chain_3
-0.19694741,-0.012219106,chain_3
-0.20130879,-0.009089662,chain_3
-0.22142853,-0.0092483545,chain_3
-0.2106537,-0.0053811856,chain_3
-0.21372713,-0.0074988697,chain_3
-0.20705658,-0.004344389,chain_3
-0.20840229,-0.010660261,chain_3
-0.19634545,-0.0057077566,chain_3
-0.19439848,-0.005966263,chain_3
-0.19763647,-0.007517242,chain_3
-0.18957631,-0.006148491,chain_3
-0.18681617,-0.010114757,chain_3
-0.20405778,-0.007387352,chain_3
-0.20932737,-0.0050661005,chain_3
-0.18840244,-0.0091289375,chain_3
-0.19152428,-0.0069189607,chain_3
-0.19013998,-0.011127831,chain_3
-0.18669476,-0.00523234,chain_3
-0.17168388,-0.010577361,chain_3
-0.16289753,-0.010305368,chain_3
-0.1625308,-0.010091711,chain_3
-0.18612002,-0.0056682825,chain_3
-0.19131528,-0.007556885,chain_3
-0.19527112,-0.0058777113,chain_3
-0.19331259,-0.006880205,chain_3
-0.18594597,-0.007602,chain_3
-0.19638051,-0.0074423314,chain_3
-0.19142659,-0.0066398354,chain_3
-0.21013509,-0.0077949525,chain_3
-0.20675768,-0.0071675717,chain_3
-0.20615682,-0.007084345,chain_3
-0.20553212,-0.0055506793,chain_3
-0.2068897,-0.0045219096,chain_3
-0.2081027,-0.008477027,chain_3
-0.19270505,-0.006072705,chain_3
-0.19947147,-0.0072096586,chain_3
-0.20281349,-0.008852072,chain_3
-0.20097308,-0.0025267834,chain_3
-0.20093966,-0.008088636,chain_3
-0.20247397,-0.006032588,chain_3
-0.19658062,-0.0065979194,chain_3
-0.19658062,-0.0065979194,chain_3
-0.2056586,-0.005980949,chain_3
-0.18884692,-0.009220998,chain_3
-0.19797553,-0.004764203,chain_3
-0.19952238,-0.007847097,chain_3
-0.18510354,-0.005270884,chain_3
-0.17676345,-0.008469844,chain_3
-0.17472965,-0.008934098,chain_3
-0.17337108,-0.0074603776,chain_3
-0.18035337,-0.0057700523,chain_3
-0.18139015,-0.0063829576,chain_3
-0.20249201,-0.0073594498,chain_3
-0.19784126,-0.0061422465,chain_3
-0.19900542,-0.009870907,chain_3
-0.19588126,-0.011805785,chain_3
-0.20174077,-0.012137718,chain_3
-0.20306155,-0.011127813,chain_3
-0.20650558,-0.0054240413,chain_3
-0.20650558,-0.0054240413,chain_3
-0.19388473,-0.0039093075,chain_3
-0.18775009,-0.006427653,chain_3
-0.17954443,-0.0064535807,chain_3
-0.21355242,-0.009223583,chain_3
-0.20308362,-0.012558343,chain_3
-0.18978694,-0.008571647,chain_3
-0.17824756,-0.0059561376,chain_3
-0.19443937,-0.007381557,chain_3
-0.19488867,-0.0061622914,chain_3
-0.19523987,-0.006613411,chain_3
-0.19102995,-0.0060717715,chain_3
-0.19495462,-0.0075150365,chain_3
-0.19244964,-0.0073844963,chain_3
-0.19684611,-0.006362261,chain_3
-0.19188978,-0.0075254687,chain_3
-0.2030573,-0.007477058,chain_3
-0.18896712,-0.0056184367,chain_3
-0.20548062,-0.007951901,chain_3
-0.20527966,-0.008167058,chain_3
-0.20801623,-0.006210668,chain_3
-0.2037214,-0.007862274,chain_3
-0.1813707,-0.004681647,chain_3
-0.18125233,-0.00854226,chain_3
-0.185388,-0.004544061,chain_3
-0.18577589,-0.006485503,chain_3
-0.17951007,-0.011447248,chain_3
-0.19491361,-0.009102942,chain_3
-0.20325086,-0.0050650258,chain_3
-0.21529073,-0.007502981,chain_3
-0.215788,-0.0046813795,chain_3
-0.20687073,-0.013937511,chain_3
-0.19737063,-0.009300681,chain_3
-0.19338113,-0.0046061743,chain_3
-0.19681056,-0.008579328,chain_3
-0.2031092,-0.0057797744,chain_3
-0.19344135,-0.0068294117,chain_3
-0.19946356,-0.005884133,chain_3
-0.1879281,-0.00857885,chain_3
-0.20586772,-0.005017762,chain_3
-0.20750095,-0.009084503,chain_3
-0.21007092,-0.0045832368,chain_3
-0.21007092,-0.0045832368,chain_3
-0.21171604,-0.009872594,chain_3
-0.19621547,-0.0036152226,chain_3
-0.19906999,-0.00576487,chain_3
-0.1912073,-0.0069396035,chain_3
-0.20640421,-0.009255438,chain_3
-0.21614869,-0.0039156573,chain_3
-0.2118895,-0.005242888,chain_3
-0.20829804,-0.008904555,chain_3
-0.18887758,-0.008740349,chain_3
-0.19800647,-0.005102086,chain_3
-0.19225085,-0.00892783,chain_3
-0.19921872,-0.007779062,chain_3
-0.19930239,-0.0076281507,chain_3
-0.20449178,-0.009970486,chain_3
-0.1892094,-0.009978212,chain_3
-0.19868533,-0.004417371,chain_3
-0.19868533,-0.004417371,chain_3
-0.19248913,-0.008952186,chain_3
-0.19193284,-0.0077629117,chain_3
-0.18447347,-0.0057345936,chain_3
-0.19905894,-0.0070697097,chain_3
-0.18697825,-0.007129223,chain_3
-0.19101387,-0.007876387,chain_3
-0.19984168,-0.01274324,chain_3
-0.19173355,-0.004755764,chain_3
-0.19055006,-0.008896914,chain_3
-0.192901,-0.009673206,chain_3
-0.1836402,-0.0057449094,chain_3
-0.17433521,-0.007554529,chain_3
-0.17354868,-0.005787195,chain_3
-0.16719756,-0.012694882,chain_3
-0.18206252,-0.010988376,chain_3
-0.17881426,-0.006119243,chain_3
-0.19836801,-0.008707098,chain_3
-0.20534289,-0.011613638,chain_3
-0.18231393,-0.009238808,chain_3
-0.18193753,-0.008987943,chain_3
-0.18506004,-0.0073583773,chain_3
-0.19201298,-0.0072663664,chain_3
-0.18677472,-0.008171753,chain_3
-0.18567751,-0.007631451,chain_3
-0.18078996,-0.010834899,chain_3
-0.17593113,-0.0051730988,chain_3
-0.17694281,-0.0081813,chain_3
-0.19998862,-0.010128111,chain_3
-0.2051588,-0.006227535,chain_3
-0.19943038,-0.00746366,chain_3
-0.19176808,-0.00573584,chain_3
-0.19176808,-0.00573584,chain_3
-0.20170046,-0.007872638,chain_3
-0.20189963,-0.007961552,chain_3
-0.20118013,-0.010400401,chain_3
-0.19041802,-0.0065036425,chain_3
-0.1986128,-0.0077314065,chain_3
-0.18844165,-0.0050790296,chain_3
-0.2011714,-0.011393178,chain_3
-0.18902186,-0.007285712,chain_3
-0.18937571,-0.007972571,chain_3
-0.19613208,-0.0054736766,chain_3
-0.2025087,-0.012530584,chain_3
-0.20153393,-0.014342053,chain_3
-0.20205396,-0.014650563,chain_3
-0.20120811,-0.016352106,chain_3
-0.19476168,-0.013517664,chain_3
-0.17755614,-0.0073543144,chain_3
-0.19403732,-0.012964347,chain_3
-0.18665063,-0.0057592145,chain_3
-0.19468647,-0.008211133,chain_3
-0.19883995,-0.007687503,chain_3
-0.19612464,-0.012665482,chain_3
-0.20150165,-0.009260589,chain_3
-0.21035075,-0.007768259,chain_3
-0.1940549,-0.00850078,chain_3
-0.19787614,-0.0121885985,chain_3
-0.19470736,-0.0067859995,chain_3
-0.19327222,-0.0067933016,chain_3
-0.19415078,-0.007050799,chain_3
-0.19178742,-0.010227454,chain_3
-0.20144545,-0.010226819,chain_3
-0.1932405,-0.00374927,chain_3
-0.19330403,-0.0043022013,chain_3
-0.19611654,-0.010200966,chain_3
-0.19783384,-0.0047076996,chain_3
-0.18453309,-0.00972997,chain_3
-0.19776355,-0.006276667,chain_3
-0.20050819,-0.012026341,chain_3
-0.19310158,-0.005723031,chain_3
-0.18885818,-0.010068905,chain_3
-0.2075392,-0.009849709,chain_3
-0.21544924,-0.008792186,chain_3
-0.19892707,-0.004775132,chain_3
-0.18847984,-0.008926574,chain_3
-0.19090176,-0.011837026,chain_3
-0.19885647,-0.010007077,chain_3
-0.18371864,-0.0074995514,chain_3
-0.17882484,-0.0077496646,chain_3
-0.19055179,-0.0072795944,chain_3
-0.19105154,-0.008968326,chain_3
-0.19730161,-0.0046581463,chain_3
-0.18672046,-0.009167732,chain_3
-0.19814779,-0.004815127,chain_3
-0.17920935,-0.0088132145,chain_3
-0.20850101,-0.0046864226,chain_3
-0.20850101,-0.0046864226,chain_3
-0.19171529,-0.007855482,chain_3
-0.19488831,-0.0071744975,chain_3
-0.19537485,-0.00638174,chain_3
-0.19537485,-0.00638174,chain_3
-0.19590007,-0.006355484,chain_3
-0.18215671,-0.0069082216,chain_3
-0.17204385,-0.006731176,chain_3
-0.17287926,-0.007008012,chain_3
-0.19437581,-0.007123915,chain_3
-0.19416101,-0.006774843,chain_3
-0.20052572,-0.00737858,chain_3
-0.1874278,-0.009710141,chain_3
-0.19677117,-0.0035738251,chain_3
-0.17661454,-0.009360012,chain_3
-0.17955206,-0.009845719,chain_3
-0.19859998,-0.0044251424,chain_3
-0.17437497,-0.010086159,chain_3
-0.17169945,-0.0051490455,chain_3
-0.18420878,-0.00977912,chain_3
-0.18691404,-0.0077658184,chain_3
-0.19401719,-0.011450657,chain_3
-0.21063465,-0.004946539,chain_3
-0.2141649,-0.0036135162,chain_3
-0.2141649,-0.0036135162,chain_3
-0.1959949,-0.0071000443,chain_3
-0.19424386,-0.0038837434,chain_3
-0.2041312,-0.005008864,chain_3
-0.2041312,-0.005008864,chain_3
-0.20128848,-0.008654159,chain_3
-0.2005605,-0.004966528,chain_3
-0.2000471,-0.0056100534,chain_3
-0.18472326,-0.006586778,chain_3
-0.19729653,-0.0071345633,chain_3
-0.19556639,-0.0065882844,chain_3
-0.18941632,-0.0097864615,chain_3
-0.17989458,-0.0053695072,chain_3
-0.21059269,-0.008446641,chain_3
-0.21059269,-0.008446641,chain_3
-0.20384409,-0.008350417,chain_3
-0.20421943,-0.008035547,chain_3
-0.2046226,-0.0053372546,chain_3
-0.20982991,-0.0063387137,chain_3
-0.20982991,-0.0063387137,chain_3
-0.2125468,-0.006591718,chain_3
-0.20892762,-0.011836172,chain_3
-0.19987336,-0.005406864,chain_3
-0.19610195,-0.0074267564,chain_3
-0.19635405,-0.006733648,chain_3
-0.19412859,-0.005008524,chain_3
-0.19832903,-0.009112792,chain_3
-0.17969085,-0.0076492904,chain_3
-0.20708427,-0.007247864,chain_3
-0.18932053,-0.0062035737,chain_3
-0.18817332,-0.0040343637,chain_3
-0.18387589,-0.008909441,chain_3
-0.18418294,-0.012043824,chain_3
-0.19289647,-0.01259859,chain_3
-0.18916966,-0.011600869,chain_3
-0.18818697,-0.0045998585,chain_3
-0.19311048,-0.012887508,chain_3
-0.19614536,-0.013947203,chain_3
-0.19172905,-0.014533216,chain_3
-0.19245969,-0.009748401,chain_3
-0.18704683,-0.0066119144,chain_3
-0.17237704,-0.00840868,chain_3
-0.1912396,-0.010599479,chain_3
-0.19385771,-0.00935376,chain_3
-0.19265789,-0.006564078,chain_3
-0.2046144,-0.0067580556,chain_3
-0.1904508,-0.0055528823,chain_3
-0.18722107,-0.008863902,chain_3
-0.1856788,-0.0065390095,chain_3
-0.18111996,-0.012219125,chain_3
-0.18472883,-0.010786577,chain_3
-0.18502782,-0.006646527,chain_3
-0.19123548,-0.010606914,chain_3
-0.18532908,-0.0062836027,chain_3
-0.18523319,-0.00845586,chain_3
-0.20462553,-0.007574693,chain_3
-0.19663182,-0.010753845,chain_3
-0.19197245,-0.009026656,chain_3
-0.18526995,-0.0057422705,chain_3
-0.18227828,-0.0075684604,chain_3
-0.18284433,-0.008295506,chain_3
-0.18405989,-0.0056831664,chain_3
-0.18467519,-0.007894143,chain_3
-0.19122298,-0.0060894247,chain_3
-0.19131634,-0.0031651685,chain_3
-0.19328897,-0.0051861033,chain_3
-0.1971125,-0.0070862877,chain_3
-0.19583865,-0.0063408953,chain_3
-0.19067486,-0.008033909,chain_3
-0.19490813,-0.006858939,chain_3
-0.18980142,-0.01049076,chain_3
-0.17579629,-0.010168394,chain_3
-0.1871259,-0.00604287,chain_3
-0.20122263,-0.007896299,chain_3
-0.20106396,-0.0066828,chain_3
-0.19815476,-0.0051380666,chain_3
-0.20417522,-0.005942259,chain_3
-0.20576043,-0.0052433917,chain_3
-0.20576043,-0.0052433917,chain_3
-0.202405,-0.007475828,chain_3
-0.1987401,-0.0083054025,chain_3
-0.19930932,-0.006416885,chain_3
-0.1857665,-0.0068142666,chain_3
-0.18829755,-0.009639157,chain_3
-0.1828122,-0.0021118727,chain_3
-0.18510698,-0.00993108,chain_3
-0.17272101,-0.006323073,chain_3
-0.17456204,-0.0066599925,chain_3
-0.18600076,-0.0065488536,chain_3
-0.1854073,-0.005911983,chain_3
-0.19662969,-0.007960088,chain_3
-0.19994213,-0.009786936,chain_3
-0.20046669,-0.009228926,chain_3
-0.20642734,-0.0042060697,chain_3
-0.20939021,-0.00909734,chain_3
-0.20954314,-0.00550004,chain_3
-0.19585975,-0.0069768885,chain_3
-0.20888737,-0.0055767614,chain_3
-0.20251992,-0.009481022,chain_3
-0.20423818,-0.010207128,chain_3
-0.19631946,-0.011654435,chain_3
-0.19585145,-0.01548869,chain_3
-0.1897776,-0.003092724,chain_3
-0.18494047,-0.008561156,chain_3
-0.18721208,-0.009546177,chain_3
-0.18433662,-0.008153521,chain_3
-0.18783148,-0.0050718663,chain_3
-0.18634439,-0.010121774,chain_3
-0.18682632,-0.009881781,chain_3
-0.18765098,-0.004260933,chain_3
-0.18116885,-0.007804824,chain_3
-0.18962358,-0.0066401246,chain_3
-0.20638578,-0.007379921,chain_3
-0.20187959,-0.005064734,chain_3
-0.20187959,-0.005064734,chain_3
-0.20187959,-0.005064734,chain_3
-0.20187959,-0.005064734,chain_3
-0.19539659,-0.012254994,chain_3
-0.2028611,-0.008037717,chain_3
-0.20168781,-0.006221613,chain_3
